,text,textlength,moral_score,moral_wc,immoral_wc,other_wc,goodness,happiness,sadness,anger,afraid,disgust,surprise,positive_prob,sub_probs
2212,"Opened, Floor 133. I really appreciate the comfort from all the workers. I also deleted the previous post. I think I always wanted an apology, but I know they probably won’t give me an apology. They really want it. The worker came out and didn&#39;t come to me to apologize. They were scolded and I didn’t understand what the hell it had to do with me and why they were spreading rumors about me. Now that my mood has almost calmed down, some of the bad words on the Internet are really terrible.",56,0.5233831262728643,3,1,52,3,1,3,0,1,3,0,0.0067,"[0.33271637183830416, 0.4524276818865556, 0.8955090402793762, 0.19028970804679768, 0.1878796441861721, 0.07588468048739139, 0.09235009595566868, 0.11061898747997034, 0.5, 0.47453731532760013, 0.5147650629840822]"
2213,Baby is happy every day,3,0.0,0,0,3,0,0,0,0,0,0,0,95.1723,[0.9517225859900523]
2214,Happy baby every day,3,0.0,0,0,3,0,0,0,0,0,0,0,95.1723,[0.9517225859900523]
2215,Touch your head,2,0.0,0,0,2,0,0,0,0,0,0,0,31.1926,[0.31192555927462606]
2216,Husband touch me,3,0.0,0,0,3,0,0,0,0,0,0,0,43.7044,[0.4370440743159435]
2217,Rumor sl,2,-26.286557667317012,0,1,1,0,0,0,0,0,1,0,72.9795,[0.7297953905324696]
2218,Happy husband every day,3,0.0,0,0,3,0,0,0,0,0,0,0,93.5093,[0.9350928911797376]
2219,Don’t pay too much attention to what you say online,6,-4.945884714400385,0,0,5,0,0,0,0,0,0,0,30.3144,[0.3031438876234145]
2220,Touch touch touch,2,0.0,0,0,2,0,0,0,0,0,0,0,28.9912,[0.28991164213546194]
2221,Be happy,3,0.0,0,0,3,0,1,0,0,0,0,0,66.8323,[0.6683228903861224]
2222,"Surfing the Internet is all about having fun, your own happiness is the most important, touch",11,0.0,0,0,12,1,1,0,0,0,0,0,70.8265,"[0.6361687242767472, 0.7740639389274018, 0.33333333333333337]"
2223,I am also a vegetarian,5,0.0,0,0,5,0,0,0,0,0,0,0,70.4315,[0.7043151170525066]
2224,Chat more with me and Usachi,7,-9.810014835341438,0,1,6,0,0,0,0,0,0,0,31.0561,[0.3105608034975874]
2225,I&#39;ve been telling you for a long time in vain.,5,0.0,0,0,5,0,0,0,0,0,0,0,13.6584,[0.13658361308577172]
2226,"Damn it, where are they scolding you?",8,-9.588497519872414,0,1,7,0,0,0,0,0,0,0,14.2857,[0.1428571428571429]
2227,You are so miserable,2,0.0,0,0,2,0,0,0,0,0,0,0,67.1126,[0.6711261231203224]
2228,Ahhhhh?,1,0.0,0,0,2,0,0,0,0,0,0,0,89.0142,[0.890142453148024]
2229,happy everyday,2,0.0,0,0,2,0,0,0,0,0,0,0,88.3401,[0.8834014393042217]
2230,"Don&#39;t worry about those things, it&#39;s not your fault",9,-3.297684209634065,0,0,7,0,0,0,0,0,1,0,47.392,[0.473919688612616]
2231,Workers are happy every day,3,0.0,0,0,3,0,0,0,0,0,0,0,87.214,[0.8721401323424536]
2232,What&#39;s wrong,2,0.0,0,0,2,0,0,0,0,0,0,0,52.6233,[0.5262327818078083]
2233,Don&#39;t be unhappy about this kind of thing,6,-10.662705006739513,0,0,4,0,1,0,0,0,0,0,54.6486,[0.5464860878875774]
2234,be happy,2,0.0,0,0,2,0,1,0,0,0,0,0,74.2857,[0.7428571428571427]
2235,Workers go online for fun,5,0.0,0,0,5,0,1,0,0,0,0,0,75.5948,[0.7559484518217057]
2236,"Baby, don&#39;t be sad",4,-8.676175817268671,0,0,3,0,0,1,0,0,0,0,77.7599,[0.7775993916344665]
2237,Being happy is the most important thing,3,0.0,0,0,3,1,1,0,0,0,0,0,77.4064,[0.7740639389274018]
2238,Most people in the supermarket also know what they are like.,9,0.0,0,0,9,0,0,0,0,0,0,0,59.1815,[0.5918154361734926]
2239,"Don&#39;t cry, it&#39;s not worth it",7,-6.15176448236426,0,0,5,1,0,0,0,0,0,0,77.5554,[0.7755536589741551]
2240,Don&#39;t think too much,5,-6.547378916403941,0,0,4,0,0,0,0,0,0,0,7.2908,[0.07290762172293674]
2241,It&#39;s fine,2,0.0,0,0,2,0,0,0,0,0,0,0,46.1538,[0.46153846153846145]
2242,Speaking in my group does not mean taking sides. Anyone can speak.,13,-0.4301400409424,0,0,12,0,0,0,0,0,0,0,64.3029,[0.6430291681494248]
2243,The baby looks so familiar. You are a good baby.,6,12.263955068659884,1,0,5,0,0,0,0,0,0,0,80.0771,[0.8007714834621313]
2244,There&#39;s no need to look at such a heavy baby. Don&#39;t cry. Just have fun.,11,-7.086623612026333,0,0,10,1,0,0,0,0,0,0,62.1693,"[0.459083471048915, 0.7049180327868854, 0.5]"
2245,Find your good friends and chat more.,9,-6.498832546140107,0,1,8,1,0,0,0,0,0,0,31.1017,[0.31101709843512915]
2246,Hug you and kiss you,3,0.0,0,0,3,0,0,0,0,0,0,0,72.9795,[0.7297953905324696]
2247,"I regard everyone as a friend. 👪When we quarrel like this, I also want to cry.",11,0.0,0,0,13,1,0,0,0,0,1,0,75.1911,"[0.5809768857624946, 0.5122783096101873, 0.7197009693110847]"
2248,"Hey, I really feel sorry for you, and I don’t know how to comfort you, because I don’t know what happened to you, and you don’t know what happened to you either.",16,0.520086328904181,1,0,16,0,1,1,0,0,0,0,31.2928,"[0.5262327818078083, 0.5548557887408404, 0.4869852342788308, 0.4207220206103529, 0.4207220206103529]"
2249,"Don&#39;t be sad, husband",2,0.0,0,0,2,0,0,0,0,0,0,0,56.5087,[0.565087450423474]
2250,Your avatar is very cute and I like Xiaoba very much too,11,5.594047113698639,1,0,10,2,0,0,0,0,0,0,94.5,[0.9450002864921109]
2251,"Workers, you should be happy every day and don’t have any worries.",7,-1.525769070964296,0,0,7,0,0,0,0,0,0,0,93.578,"[0.8721401323424536, 0.703512528460595]"
2252,I feel a little sorry for you,5,0.0,0,0,5,0,0,1,0,0,0,0,46.838,[0.46838034809269335]
2253,You are really miserable. . All right,6,0.0,0,0,7,0,0,0,0,0,0,0,88.0806,"[0.8399803988227559, 0.6558628208940429]"
2254,Do not be sad,1,0.0,0,0,1,0,0,0,0,0,0,0,45.1017,[0.45101663585951923]
2255,Don’t be unhappy 🫂,4,-12.308247053940475,0,0,3,0,1,0,0,0,0,0,57.8346,[0.5783459200709751]
2256,"Laborers, don&#39;t cry. We are all a family. The broken babies are all good girls, and you are a good baby too.",13,2.168298841999995,1,0,13,0,0,0,0,0,0,0,90.0071,"[0.5170342348165, 0.9121287420503638, 0.5]"
2257,Meow meow,2,0.0,0,0,2,0,0,0,0,0,0,0,44.7678,[0.44767845850986676]
2258,See people clearly,1,0.0,0,0,1,0,0,0,0,0,0,0,73.0996,[0.730995556626125]
2259,I have never joined the broken group.,5,0.0,0,0,5,0,0,0,0,0,0,0,46.2712,[0.46271173247128394]
2260,I feel sorry for you,3,0.0,0,0,3,0,0,1,0,0,0,0,55.814,[0.5581395348837209]
2261,Hug (zu｡◕‿‿◕｡)zu,1,0.0,0,0,6,0,0,0,0,0,0,0,72.9795,[0.7297953905324696]
2262,"What happened? When I woke up, everything changed.",10,0.0,0,0,10,0,0,0,0,0,0,0,22.5546,[0.22554626583840243]
2263,Happy labor every day,3,0.0,0,0,3,0,0,0,0,0,0,0,87.214,[0.8721401323424545]
2264,Don’t pay too much attention to what is said online,5,-6.154123526970263,0,0,4,0,0,0,0,0,0,0,30.3144,[0.3031438876234138]
2265,Do not be sad,3,-13.608276348795412,0,0,2,0,0,1,0,0,0,0,57.3333,[0.5733333333333336]
2266,Baby feels sorry for you,3,0.0,0,0,3,0,0,1,0,0,0,0,76.672,[0.7667199255966614]
2267,[Adoration][Adoration],1,0.0,0,0,4,2,0,0,0,0,0,0,87.9443,[0.8794433566334721]
2268,Happy taro balls every day,3,0.0,0,0,3,0,0,0,0,0,0,0,51.7997,[0.5179968126544723]
2269,"Workers are happy now, don’t be sad secretly",8,-1.4937042995114327,0,0,8,0,1,1,0,0,1,0,93.2102,"[0.4737672181921908, 0.9442489695596266]"
2270,Just have fun online,4,0.0,0,0,4,0,1,0,0,0,0,0,85.5141,[0.8551409391235444]
2271,"Don&#39;t be sad, baby",5,-6.154123526970263,0,0,4,0,0,1,0,0,0,0,77.7599,[0.7775993916344665]
2272,not worth it,2,-26.286557667317012,0,0,1,1,0,0,0,0,0,0,61.6363,[0.616363102846841]
2273,Don&#39;t be consumed by yourself,5,-6.547378916403941,0,0,4,0,0,0,0,0,1,0,36.633,[0.36632973239694955]
2274,"It&#39;s okay, baby. Don&#39;t take it to heart because there are some rumors. After all, this is still a toilet with a nice little girl, but there will also be some aggressive people. If you are too sincere, you will not feel comfortable and be happy every day.",35,-0.244440643236492,0,1,33,0,1,0,0,0,1,0,99.8112,[0.9981121913268896]
2275,Husband whips me,3,0.0,0,0,3,0,0,0,0,0,0,0,45.2577,[0.4525771727214102]
2276,Happy every day,3,0.0,0,0,3,0,0,0,0,0,0,0,88.3401,[0.8834014393042217]
2277,[Adoration][Adoration][Admiration],1,0.0,0,0,4,3,0,0,0,0,0,0,94.6633,[0.9466333891228236]
2278,Hachi is so cute,5,14.061607340682936,1,0,4,1,0,0,0,0,0,0,92.3716,[0.9237163858340368]
2279,Just be happy every day,5,0.0,0,0,5,0,0,0,0,0,0,0,92.857,[0.928569914568333]
2280,(๑&gt;؂&lt;๑）,2,0.0,0,0,7,0,0,0,0,0,0,0,50.0,[0.5]
2281,￣﹁￣,0,0.0,0,0,2,0,0,0,0,0,0,0,50.0,[0.5]
2282,"Good baby, don&#39;t be sad",3,13.608276348795412,1,0,2,0,0,0,0,0,0,0,42.5168,[0.42516847906073363]
2283,"Workers, don&#39;t be sad. It&#39;s their fault for not being willing to communicate. They can&#39;t control their mouths when it comes to spreading rumors. The best thing is to stop reading ugly words.",23,-1.5661986223384068,0,1,21,1,1,0,0,0,2,0,12.8884,"[0.21413735431356584, 0.37620930894829885]"
2284,"What&#39;s up, baby?",3,0.0,0,0,3,0,0,0,0,0,0,0,75.0,[0.7499999999999999]
2285,"What the hell, my husband looks familiar to you. You are a good baby.",7,10.51583810939697,1,0,6,0,0,0,0,0,0,0,18.7776,[0.18777557402116374]
2286,Happy every day prisoner,3,0.0,0,0,3,0,0,0,0,0,0,0,95.569,[0.9556902410678625]
2287,Workers&#39; happiness is the most important,5,0.0,0,0,5,1,1,0,0,0,0,0,95.2148,[0.9521484576447523]
2288,"Workers, don&#39;t be sad",4,-8.676175817268671,0,0,3,0,0,1,0,0,0,0,54.7466,[0.5474657984394385]
2289,Do not be sad,3,-13.608276348795412,0,0,2,0,0,1,0,0,0,0,57.3333,[0.5733333333333336]
2290,What&#39;s wrong with labor?,3,0.0,0,0,3,0,0,0,0,0,0,0,50.0,[0.5]
2291,"Don&#39;t take it too seriously, you&#39;re here to eat and be happy",12,-1.5437331059450303,0,0,12,0,1,0,0,0,0,0,86.5758,"[0.40381393916623787, 0.913614437906284]"
2292,hug you baby,3,0.0,0,0,3,0,0,0,0,0,0,0,72.9795,[0.7297953905324696]
2293,"Don&#39;t be sad, baby",3,13.608276348795412,1,0,2,0,0,0,0,0,0,0,42.5168,[0.42516847906073363]
2294,What does this mean,3,0.0,0,0,3,0,0,0,0,0,0,0,52.6233,[0.5262327818078083]
2295,meow meow meow labor,3,0.0,0,0,3,0,0,0,0,0,0,0,42.1875,[0.421874597530976]
2296,Don’t show your legs🤨🤨,4,-6.547378916403941,0,0,4,0,0,0,0,0,0,0,74.3431,[0.7434306967553999]
2297,"If you don’t send it, I will stuff it.",6,-4.15010562803408,0,0,5,0,0,0,0,0,0,0,14.8766,[0.1487656236673246]
2298,"It has a good plan. If you have a wall ladder, your comments will show your long legs!",11,0.5937970287942382,1,0,12,0,0,0,0,0,0,0,4.0336,"[0.31963669680190276, 0.3104160936911723, 0.19691954053910754]"
2299,This one doesn’t work and I didn’t expect it.,8,-3.478611341138248,0,0,7,0,0,1,0,0,0,0,10.3549,[0.10354878511173826]
2300,This face is perfect,5,0.0,0,0,5,1,0,0,0,0,0,0,53.3414,[0.5334139425175171]
2301,"Yuan Zai really has a variety of looks and styles, even though they are all borrowed fashions, she is so charming",14,0.0,0,0,16,1,0,0,0,0,0,0,99.1352,"[0.9372589414003324, 0.8645055616412747, 0.5973985485797997]"
2302,"Post one, I will be the first to comment, give it to me first",8,0.0,0,0,9,0,0,0,0,0,0,0,25.8055,"[0.4581840939814915, 0.443639153846336, 0.38888888888888884]"
2303,You can squat➕,2,0.0,0,0,3,0,0,0,0,0,0,0,72.4225,[0.7242252789874103]
2304,Squatting can accept h price,4,0.0,0,0,4,0,0,0,0,0,0,0,84.2681,[0.8426807395671436]
2305,Squat squat squat squat squat squat,1,0.0,0,0,1,0,0,0,0,0,0,0,95.2646,[0.9526455524310865]
2306,Get a ticket,3,0.0,0,0,3,0,0,0,0,0,0,0,32.2937,[0.32293707498388513]
2307,Good price,2,0.0,0,0,2,0,0,0,0,0,0,0,80.4275,[0.8042753734389563]
2308,squat squat squat,2,0.0,0,0,2,0,0,0,0,0,0,0,82.5391,[0.8253905443645495]
2309,Please,2,0.0,0,0,2,0,0,0,0,0,0,0,23.9745,[0.2397452812352634]
2310,Squat down,3,0.0,0,0,3,0,0,0,0,0,0,0,45.8184,[0.4581840939814915]
2311,"Squat, squat, squat, I&#39;m in Zhengzhou",6,0.0,0,0,6,0,0,0,0,0,0,0,91.5277,[0.9152766790900485]
2312,Can be blocked,2,0.0,0,0,2,0,0,0,0,0,0,0,68.5408,[0.6854084860943325]
2313,it should be OK,2,0.0,0,0,2,0,0,0,0,0,0,0,52.6233,[0.5262327818078083]
2314,"What&#39;s wrong, wife?",3,0.0,0,0,3,0,0,0,0,0,0,0,67.033,[0.6703296703296705]
2315,I want to join you in wishing him bankruptcy,8,0.0,0,0,8,0,0,0,0,0,0,0,89.3649,[0.8936486692391001]
2316,I&#39;m with you too,5,0.0,0,0,5,0,0,0,0,0,0,0,52.6233,[0.5262327818078083]
2317,2222222,1,0.0,0,0,1,0,0,0,0,0,0,0,50.0,[0.5]
2318,1111111,1,0.0,0,0,1,0,0,0,0,0,0,0,50.0,[0.5]
2319,This is all nonsense...,5,0.0,0,0,6,0,0,0,0,0,0,0,75.522,[0.7552199825341523]
2320,"This engineer seems to have a relatively wealthy family, but he has paid for various breaches of contract. When he disclosed this incident, it was quite creepy. For the first time, I felt that Awakening of AI was not a movie.",29,-0.10878866863461029,0,1,29,0,0,0,0,1,1,1,17.5726,"[0.2151435680523225, 0.26332234646565356, 0.7587477172784372, 0.4052328803238281, 0.6071585466995141]"
2321,[Super Member V2] Files shared through Baidu Netdisk: Little Black Cat&#39;s Little Bit.zip Link: Web link extraction code: 2TJ7 Copy this content and open &quot;Baidu Netdisk APP to obtain&quot;,30,0.0,0,0,36,0,1,0,0,0,0,0,0.0788,[0.0007883241021299225]
2322,what is it call,2,0.0,0,0,2,0,0,0,0,0,0,0,52.6233,[0.5262327818078083]
2323,I feel so too,3,0.0,0,0,3,0,0,0,0,0,0,0,52.6233,[0.5262327818078083]
2324,There are domestic magazines as shown in the Seek magazine C version. A set of 119r original price. Do you need to change the address?,13,0.0,0,0,13,0,0,0,0,0,0,0,63.002,[0.6300197335132394]
2325,"Currently there are only magazines and official weeks, but magazine pre-sales are currently only shipped by Soku. Official weeks are overseas. If you want ready goods, you can go shopping 🐟",20,0.0,0,0,22,0,0,0,0,0,0,0,66.7852,"[0.7336541237967779, 0.58603421119405, 0.7362006694117897, 0.20204207057930157]"
2326,"Magazine? ? There may be some salty jade around, but it should be relatively rare.",11,0.0,0,0,13,0,0,0,0,0,0,0,46.0866,"[0.7755102040816326, 0.6543382540128552, 0.46325878594249204]"
2327,Socool. Do you want a small card or magazine? Ready stock,7,0.0,0,0,8,0,0,0,0,0,0,0,27.5277,"[0.5962293201753383, 0.2222222222222221]"
2328,I really wish you were that friend of mine,8,0.0,0,0,8,2,0,0,0,0,0,0,75.7096,[0.7570964595252379]
2329,Xian/Yu who has single person photos in stock,7,0.0,0,0,8,0,0,0,0,0,0,0,7.1514,[0.07151368374043698]
2330,Do you still lack friends?,5,0.0,0,0,5,1,0,0,0,0,0,0,44.1124,[0.44112389293917564]
2331,"At present, it seems that there are only magazines in China",5,0.0,0,0,5,0,0,0,0,0,0,0,83.339,[0.8333898025148666]
2332,"Breathe in, breathe in, breathe in, I&#39;m just short of these two cards.",10,0.0,0,0,11,0,0,0,0,0,0,0,0.4972,"[0.11961964534694824, 0.03924463430398639]"
2333,"Xuan Jie won’t forget everything, right?",7,-3.6885579129365715,0,0,6,0,0,0,0,0,0,0,20.5516,[0.20551605303574438]
2334,Who did they get stuck with again?,6,0.0,0,0,7,0,0,0,0,0,0,0,62.1099,[0.6210985715905418]
2335,"Thank you all for your support! Ah ah ah, I&#39;m sorting out my clothes. It suddenly occurred to me to come and help Xingxing get dressed. They dote on each other.",23,0.0,0,0,25,1,0,0,0,0,0,0,16.8721,"[0.0666341464240201, 0.3021071758532198, 0.890142453148024]"
2336,"Blind student, you discovered Hua Dian! ! The feature film was almost not edited! ! !",8,0.0,0,0,9,0,0,0,0,0,0,0,20.2227,"[0.8471611811434908, 0.35173581978148716]"
2337,It&#39;s hard to disagree,4,-5.661116569243176,0,0,3,0,0,0,0,0,0,0,27.1927,[0.2719265489526713]
2338,"Blind student, you discovered Hua Dian",5,0.0,0,0,5,0,0,0,0,0,0,0,84.7161,[0.8471611811434908]
2339,I think you are right,6,0.0,0,0,6,0,0,0,0,0,0,0,39.0414,[0.39041446358519516]
2340,"Sure enough, our Xingxin is the sweetest! !",7,0.0,0,0,8,0,0,0,0,0,0,0,24.9889,[0.45447009763030854]
2341,Very much agree,2,0.0,0,0,2,0,0,0,0,0,0,0,70.2481,[0.7024808523970766]
2342,"Totally make sense! If the show were wrapped in clothes, I would probably cut them off here.",13,0.0,0,0,13,0,0,0,0,0,0,0,5.4144,[0.05414390325035856]
2343,"It is reasonable to speculate that when Xingzi saw the finished film, he said, &quot;You won&#39;t do anything in the later stage&quot; (combined with the Weibo post he just posted yesterday), and then his little eyes turned around and said that I still have to end the live broadcast in person. Well, it would be better to be more obvious (I can&#39;t stand him anymore) The two of them looked like they were drunk last night, and the cpf’s heart was beating fast when watching it)",42,-0.016984238934208362,0,0,46,2,0,0,0,0,1,0,4.632,"[0.0472487582449046, 0.3924739905333715, 0.6516175346192855]"
2344,Our family never seems to be the focus of editing in every program hahahahaha,12,-2.1815952921581556,0,0,11,0,1,0,0,1,0,0,64.8064,[0.6480637432184956]
2345,"Don’t you know who owns tc? Those two companies control it. Those two companies are a perfect match (yes, 2 and 9)",20,-0.8665445525733688,0,0,22,0,0,0,0,0,0,0,6.2403,"[0.16143341118214316, 0.6522494366393476, 0.18527877419404248]"
2346,"Stop talking, we are here to talk about ourselves and someone can cover our mouths, not even more so",16,-1.519924770113397,0,0,15,0,0,0,0,0,0,0,2.4967,"[0.39041446358519516, 0.07160835531756193, 0.3900622379732903]"
2347,There are still people in our family who are messing around with tc. Hasn’t tc been controlled by some people a long time ago?,13,-0.36647761974163595,0,0,13,0,0,0,0,0,0,0,72.3921,"[0.3248980984430079, 0.8581947207360379]"
2348,Confuse right and wrong,1,-100.0,0,1,0,0,0,0,0,0,1,0,96.608,[0.966080376712391]
2349,"Don&#39;t dare to speak in Tuanchao, that&#39;s controlled by someone",9,0.0,0,0,10,0,0,0,0,0,1,0,62.151,"[0.3519034276392493, 0.7705949222964318]"
2350,Tuanchao is a married couple who chats so much that they have been banned for a long time.,8,0.0,0,0,9,0,0,0,0,0,0,0,41.7391,"[0.7182399541943062, 0.23790253233323966]"
2351,Whose family is it?,2,0.0,0,0,2,0,0,0,0,0,0,0,25.0,[0.2500000000000001]
2352,"It’s so funny that she even took on side roles before, which shows that she really wants to act in movies. But even after several movie groups were packed in, no one cared about her, so she couldn’t even act as a movie character, and could only be used as a character in a web drama. Her resources have been downgraded again and again. The industry has clearly seen how much she weighs, and she is not a fool. , just for the sake of face, I want to give him a chance. He also knows these things, so he just signed the new ones this year, right?",61,-0.3728359577011626,0,0,62,2,0,0,0,0,3,0,5.3756,"[0.1288186915433963, 0.8292562640418186, 0.9490371185061112, 0.8727882120876046, 0.6195194330506291, 0.1608885442160657, 0.3775124140476773, 0.17420004708145254, 0.43349025088958315, 0.5248897329702609, 0.5, 0.0550191284327719]"
